bedrooms,bathrooms,floors,condition,sqft_lot,yr_built,price,Column
4,2,2,4,36446,1977,570000,
5,3,2,3,7500,1937,750000,
3,2,2,3,7700,2001,685000,
3,2,1,3,9764,1944,275000,
3,2,2,4,43177,1989,739888,
2,2,1,3,5581,2002,715000,
4,2,1,3,4400,1913,800000,
3,1,1,3,9000,1923,350000,
3,1,1,4,223462,1933,220000,
3,2,2,3,7791,2002,452500,
4,2,2,3,5893,2008,280000,
1,1,1,3,12000,1918,248000,
2,1,1,3,7200,1949,305000,
3,1,1,3,4000,1954,435010,
3,1,1,5,2860,1931,678100,
3,2,3,3,1694,2007,325000,
3,2,1,3,8400,1968,529950,
3,1,1,5,8529,1951,440000,
3,1,1,3,4800,1928,585000,
3,2,2,3,2778,2014,462608,
3,1,1,3,5200,1974,350500,
3,1,1,3,8125,1956,210000,
3,2,2,3,5929,1993,510000,
3,2,1,4,7630,1959,280000,
3,1,1,3,14389,1963,385000,
3,1,1,4,8184,1947,349000,
3,2,1,3,10836,1981,252000,
3,2,2,3,8004,1985,375000,
4,2,2,4,11700,1967,336000,
3,3,2,4,6517,1977,732000,
2,1,1,3,6227,1949,200000,
4,2,2,3,7277,2006,681716,
3,1,1,4,12246,1971,235000,
3,1,1,3,13825,1955,257500,
3,1,1,3,9497,1955,315000,
3,1,1,4,8000,1950,299950,
4,2,1,3,8640,1969,530000,
2,1,1,4,6930,1947,766500,
4,2,1,3,11119,1986,860000,
3,2,2,3,4961,1944,690000,
4,1,1,3,6348,1962,551000,
3,2,1,4,20150,1955,530000,
3,1,1,3,7260,1953,568000,
3,2,2,3,10773,1992,749950,
3,2,1,3,12546,1983,535000,
3,1,1,3,9779,1963,234300,
2,1,1,3,11450,1946,190000,
4,1,1,5,6600,1960,525000,
4,1,1,4,3708,1926,610000,
3,2,3,3,1165,2006,520000,
2,1,1,3,6000,1942,375000,
3,1,1,3,7416,1967,600000,
4,2,1,5,16200,1974,664000,
2,1,1,3,4080,1923,698000,
3,2,3,3,1306,2001,418000,
3,1,1,4,13068,1974,271675,
3,1,1,4,9028,1968,450000,
3,2,1,3,78843,2006,759000,
6,3,1,3,4129,1994,599950,
4,2,1,3,5000,1927,810000,
3,1,1,3,10000,1972,331292,
3,1,1,3,2417,1919,348000,
2,1,1,4,5600,1920,435000,
3,2,2,3,9063,1992,530000,
3,1,2,3,9837,1989,227000,
3,1,1,3,42070,1953,285000,
4,2,1,3,26136,1977,740000,
3,1,1,4,9145,1939,246000,
3,1,1,3,8710,1954,260000,
3,2,1,3,10200,1977,366000,
4,3,2,3,9480,1948,594950,
3,2,2,4,5000,1946,608000,
3,2,1,5,11875,1905,313100,
3,1,1,3,9085,1967,185000,
2,1,1,3,11480,1907,455000,
3,2,1,4,9051,1966,235000,
3,1,1,4,12289,1967,230000,
4,2,1,5,5000,1955,770000,
4,2,2,3,7614,1991,240000,
3,2,2,3,3026,2002,461000,
4,4,2,3,88714,2006,18225000000,
3,2,2,3,4000,2004,452000,
4,2,2,3,5043,2003,765000,
3,3,1,4,9999,1983,546000,
3,2,1,5,4463,1931,781000,
4,1,1,4,7953,1965,538000,
4,2,1,5,8664,1975,790000,
4,2,1,5,4400,1925,696500,
3,2,1,4,8137,1988,276000,
2,1,1,3,8612,1953,269000,
5,4,2,3,24250,1996,2415000000,
4,2,1,4,59677,1973,829000,
2,1,1,3,6840,1942,122000,
3,1,1,3,7680,1955,352500,
4,2,1,5,7560,1959,249000,
4,2,1,3,7803,1962,360000,
3,2,1,3,10584,1994,629500,
3,1,1,4,7695,1959,275000,
4,2,2,3,6961,2005,697000,
2,1,1,3,17335,1978,379500,
3,2,1,3,76531,1980,720000,
4,2,2,3,5548,2006,675000,
5,2,2,3,6000,1907,1169000000,
4,1,1,5,3500,1926,520000,
3,1,1,4,7500,1962,415000,
3,2,2,3,1536,2000,415000,
3,2,1,4,8312,1963,450000,
2,1,1,3,4080,1948,485000,
3,2,2,3,9600,1984,294000,
4,3,2,3,10660,2003,1037000000,
3,1,2,3,4000,1905,690000,
5,2,2,3,38461,2000,716500,
2,2,3,3,1137,2007,481000,
4,2,1,4,4635,1968,575000,
3,2,1,5,5015,1920,785000,
3,1,1,3,43995,1970,480000,
3,2,2,4,9297,1981,720000,
3,2,2,4,34548,1984,536000,
4,2,2,3,7965,2000,324900,
2,1,1,3,5160,1943,265000,
3,2,1,5,3210,1928,545000,
2,1,1,3,27075,1940,465000,
3,2,2,3,7320,1987,292500,
4,1,1,4,3720,1924,860000,
4,3,2,3,47480,1995,1045000000,
4,2,2,3,7245,2003,495000,
2,2,3,3,1462,1997,342000,
4,2,2,3,10051,1997,320000,
3,2,2,3,2610,1987,444000,
4,2,2,3,8086,2005,804100,
3,2,1,4,15000,1970,432000,
6,1,1,4,4838,1905,230000,
4,3,2,3,11200,2001,935000,
3,3,1,5,2650,1930,634950,
6,4,1,3,5720,1963,780000,
4,2,2,3,4200,1998,611000,
4,1,1,3,4175,1944,475999,
3,2,1,3,9450,1979,565000,
4,2,2,3,26720,1977,630000,
4,3,2,3,18334,1996,840000,
3,2,1,3,432036,1996,790000,
5,2,1,4,209523,1925,450000,
4,3,1,5,4000,1927,1272000000,
3,2,1,5,3760,1925,520000,
4,2,1,3,8712,1958,446800,
3,1,1,3,6122,1948,652000,
4,3,2,3,7024,2006,745000,
3,2,2,3,1406,2014,594000,
2,1,1,3,3700,1929,257000,
4,1,2,3,4096,1900,485000,
3,1,1,3,20040,1943,330000,
3,2,1,3,8946,1996,381000,
2,2,2,3,641203,1990,849900,
4,2,1,4,4080,1930,793000,
3,2,2,4,5353,1947,920000,
2,1,1,4,4000,1947,455000,
4,2,2,3,7494,2000,975000,
2,1,2,3,1046,2007,375000,
2,2,2,3,1811,2001,400000,
3,1,1,4,7200,1965,447000,
3,1,1,4,8600,1987,470000,
4,2,2,3,7582,2004,665000,
3,1,1,3,41550,1933,295500,
4,2,2,3,8638,1994,200000,
3,2,2,3,212137,2005,620000,
3,2,1,3,11067,1983,434900,
4,2,2,5,4640,1907,1328000000,
4,2,2,3,6315,2000,852500,
3,2,2,4,34670,1983,790000,
4,1,1,3,7350,1966,565000,
6,3,2,3,24700,1989,11275000000,
3,2,2,3,1436,2004,289950,
2,2,1,5,13939,1963,850000,
4,1,1,5,4800,1922,505000,
3,2,2,3,5633,1981,372000,
4,2,1,4,7728,1967,207000,
3,1,1,4,10495,1967,780000,
4,1,1,3,20283,1965,400000,
3,1,1,4,8124,1948,440250,
2,2,1,3,7920,1949,585000,
4,2,2,3,9972,1993,850000,
3,3,2,3,3192,1991,570000,
4,3,2,3,30884,1988,869000,
4,2,2,3,5988,2014,551000,
3,1,1,4,8378,1962,172380,
3,2,1,4,78843,1964,355000,
4,2,2,3,10194,1993,728935,
3,2,2,4,1919,1981,850000,
5,1,2,3,48787,1922,515000,
2,1,1,4,5325,1925,215000,
4,2,1,4,9826,1988,220000,
4,2,2,3,7675,2004,845000,
1,1,1,4,4000,1928,390000,
4,1,1,3,18599,1940,135000,
3,1,1,4,19007,1949,439000,
4,2,2,3,6185,1999,585000,
5,1,1,4,16800,1923,620000,
3,1,1,4,3600,1906,477000,
2,1,2,3,1722,2006,399500,
2,1,1,4,27332,1951,500000,
3,2,2,3,8867,1984,432500,
4,2,1,5,18673,1965,940000,
5,3,1,3,11979,2008,316875000000,
4,2,1,4,5200,1977,229999,
3,1,1,3,7657,1955,233000,
3,2,2,3,8016,2004,600000,
4,1,1,4,7620,1965,334000,
3,1,1,4,8164,1950,332500,
3,2,1,3,7700,1978,249900,
3,2,1,3,12180,1918,310000,
2,1,1,3,8520,1928,200000,
4,1,1,4,11200,1969,310000,
3,1,1,3,6000,1954,230000,
4,2,2,3,5414,1997,420000,
4,2,2,3,4750,2005,785000,
3,2,1,4,19225,1972,1775000000,
5,1,1,5,7112,1920,265000,
2,1,1,3,10465,1951,295000,
4,2,2,3,46644,1992,896000,
4,2,1,4,9968,1989,415000,
3,1,1,5,5478,1955,250000,
3,2,2,3,5000,1984,1475000000,
5,2,1,4,6000,1966,635000,
3,2,2,3,48787,1987,905000,
3,2,2,3,5613,2003,528000,
3,2,2,3,7480,1992,530000,
3,1,2,3,3104,1988,310000,
3,1,1,4,9465,1960,252000,
3,2,1,3,8160,1961,334500,
3,1,1,3,8480,1951,370000,
3,2,1,4,7840,1918,311000,
3,2,2,3,4131,1975,260000,
3,1,1,4,9546,1984,217500,
3,2,2,3,4240,2003,290000,
3,1,1,3,4600,1944,500000,
3,2,1,3,6000,1984,423500,
4,2,2,3,5722,2005,715000,
3,2,2,3,3121,1994,299000,
3,2,2,3,4007,2005,635000,
4,2,2,3,9629,1999,806000,
3,2,2,3,3480,2004,289950,
3,1,1,4,6603,1981,280000,
3,2,2,3,6000,2004,479950,
4,2,2,3,9793,2002,394000,
4,2,2,3,203425,1979,682000,
2,1,1,4,3000,1918,409950,
4,3,2,5,4200,1925,1000000,
4,1,1,3,6600,1908,436000,
3,1,1,3,15975,1952,279000,
1,1,1,3,4920,1923,390000,
3,1,1,4,167125,1955,635000,
4,2,2,4,8100,1990,304400,
5,1,1,3,3800,1927,780000,
4,3,2,5,210201,1974,520000,
3,1,1,3,10633,1978,580000,
3,1,1,3,7198,1981,274000,
3,2,1,3,7906,1980,315000,
4,1,1,4,77574,1971,390000,
5,2,1,3,8220,1956,340000,
3,2,2,4,45613,1983,502000,
3,1,1,3,11180,1968,260000,
2,1,1,4,4800,1911,399000,
2,1,1,3,6345,1919,312500,
3,1,1,5,8254,1951,370000,
3,1,1,3,9630,1967,230000,
4,1,1,4,8448,1947,1275000000,
3,1,1,3,5120,1925,294350,
3,1,1,4,5700,1956,208950,
2,1,1,3,5570,2005,515000,
4,2,2,3,9575,1994,965000,
4,2,2,3,3400,1923,925000,
4,1,1,3,5000,1947,654500,
4,2,1,4,11050,1969,364000,
2,1,1,3,5208,1951,150000,
5,3,1,3,10117,2005,349950,
3,1,1,4,5000,1912,585000,
4,2,2,4,13500,1980,801501,
3,1,1,3,221720,1992,610000,
5,2,2,4,11965,1990,382000,
4,3,2,3,403693,1980,495000,
3,1,1,3,6504,1953,447500,
4,2,1,4,9491,1966,575000,
2,1,1,4,4736,1907,565000,
3,1,1,3,7876,1966,348580,
4,1,1,2,9703,1978,459000,
4,2,2,2,61419,1988,375000,
4,2,2,3,7093,1999,310000,
3,1,1,4,9600,1964,210000,
3,2,2,3,3292,2014,384205,
2,1,1,3,4500,1922,180000,
2,1,1,3,4500,1922,310000,
4,2,2,3,6294,2000,427500,
3,3,1,3,2152,1925,780000,
3,2,2,3,16000,1988,1762000000,
4,2,2,3,4000,2010,339950,
3,2,2,3,9750,1989,820000,
2,2,1,3,3865,2006,398000,
3,1,1,4,39927,1978,492000,
4,1,1,4,14810,1950,240000,
4,3,2,3,15029,1991,599950,
2,1,1,1,7740,1932,105500,
2,1,1,1,7740,1932,445000,
2,1,1,5,426450,1966,390500,
3,2,1,3,8454,1994,255000,
4,2,2,3,10274,1989,675750,
4,2,2,3,9239,2004,353500,
3,1,1,4,7585,1954,765000,
4,2,2,3,4944,1999,563500,
4,2,1,3,5465,1942,439000,
5,2,1,4,10014,1973,975000,
3,2,2,3,4399,2007,469900,
3,1,2,3,8184,1947,252000,
3,2,1,4,9300,1955,495000,
6,2,1,3,15625,1964,570000,
4,2,2,3,5361,1999,327000,
2,2,1,4,7658,1954,898000,
4,2,2,3,8572,2003,300000,
3,2,1,3,12440,1978,418500,
4,2,2,3,4616,2001,450000,
3,2,1,5,13100,1957,403000,
3,1,1,4,6556,1926,440000,
4,1,1,3,4959,1965,350000,
3,2,1,3,6200,1948,240000,
2,1,1,4,2100,1919,460000,
4,1,2,3,4000,1923,825000,
3,2,1,4,12000,1976,267500,
3,1,1,4,22443,1972,201000,
3,2,2,3,4637,2008,479500,
2,1,2,4,4700,1978,210000,
2,1,1,3,3225,1915,445000,
3,1,1,3,8148,1952,265000,
3,1,1,3,8148,1952,399000,
4,2,2,4,53357,1972,785000,
5,2,2,3,35124,1984,831500,
4,2,2,3,4557,2009,360000,
3,2,2,3,7916,1990,655000,
4,1,1,4,10150,1958,449950,
5,2,1,3,7000,1975,612000,
3,2,2,3,33661,2001,575000,
3,2,1,3,18241,1995,557000,
4,1,1,5,12500,1943,375000,
3,2,1,4,99752,1969,369000,
5,2,1,4,6282,1966,330000,
4,1,1,3,6708,1941,1031000000,
2,1,1,4,4800,1910,550000,
3,1,1,4,7710,1947,338000,
3,1,1,3,8163,1966,235000,
1,1,1,4,9300,1918,349950,
5,2,1,5,10350,1963,300000,
3,1,1,5,12865,1967,431000,
5,2,1,4,20750,1975,280000,
4,2,2,3,7209,2011,295000,
4,2,2,3,6383,2003,445000,
5,1,1,3,262231,1900,550000,
4,2,2,3,15067,2003,515000,
3,2,1,4,158558,1987,555000,
3,2,2,3,2500,2006,265000,
4,2,2,5,2432,1921,597000,
2,1,1,4,5800,1939,661000,
3,2,2,3,4350,2008,362764,
4,2,1,3,14000,1950,427000,
3,1,1,3,8531,1965,405000,
3,1,1,3,11530,1960,157000,
3,1,1,3,11530,1960,246500,
2,1,1,3,11071,1984,386500,
4,2,2,3,15508,1999,300000,
3,1,1,3,8571,1978,240000,
5,3,2,3,12957,2005,818500,
3,1,1,4,8500,1964,249000,
4,2,1,3,7700,1977,580000,
4,2,2,3,7366,1997,333000,
2,2,1,3,7605,1992,230000,
3,1,1,3,6180,1974,360500,
3,1,1,3,7200,1962,265000,
2,1,1,3,5000,1941,490000,
2,1,1,2,5000,1925,600000,
3,1,1,3,6530,1969,307500,
4,2,1,3,9636,1976,670000,
3,1,1,4,10583,1922,247200,
3,1,1,4,8400,1961,440000,
4,2,2,3,7694,1987,700000,
4,2,1,4,8317,1917,756100,
4,2,1,3,19275,1978,555000,
5,3,2,3,3750,2001,830000,
3,1,1,4,8863,1990,180000,
5,3,2,3,5600,2004,775000,
4,1,1,4,18400,1938,220000,
4,2,1,4,15810,1967,650000,
3,1,1,4,9975,1961,410000,
4,2,2,3,5367,2000,339995,
3,2,2,4,9697,1929,440000,
2,1,1,3,7080,1923,275000,
3,2,2,3,9822,1988,766000,
3,2,1,4,7900,1973,231500,
3,2,2,3,89298,2004,472000,
4,2,2,4,37076,1990,1325000000,
4,1,1,3,8390,1955,265000,
2,1,1,3,6000,1948,325000,
3,1,1,5,8424,1954,364500,
2,1,1,3,8184,1947,322500,
3,1,1,3,4000,1929,338900,
5,2,2,3,4000,1993,910000,
5,2,2,3,4000,1993,1015000000,
3,1,1,5,6869,1919,459950,
4,3,1,3,6224,2009,584950,
3,1,1,3,11313,1987,252000,
3,2,1,3,8470,1992,270000,
4,2,2,3,8938,2005,750000,
3,1,1,4,12350,1960,775000,
3,2,2,3,8120,2004,325000,
5,3,2,3,6422,2012,810000,
2,2,2,4,2128,1974,409000,
4,1,1,3,5340,1947,400000,
4,2,2,5,8270,1962,530000,
3,2,2,3,8506,1987,580000,
3,1,1,4,11340,1987,491300,
4,2,1,4,7350,1980,272000,
3,2,1,3,106722,1985,599950,
3,2,2,3,5146,1992,464000,
3,1,1,5,6000,1905,471001,
3,1,1,3,11616,1980,230000,
3,1,1,4,6695,1959,358000,
3,2,1,3,6183,1929,510000,
3,1,1,3,9480,1960,86500,
3,1,1,3,9480,1960,199950,
3,3,3,4,5432,1978,17125000000,
3,2,2,4,3680,1918,850000,
4,2,1,4,3440,1928,542000,
2,1,1,3,4320,1937,102500,
3,1,1,3,136290,1995,718000,
4,2,1,4,22194,1977,625000,
3,1,1,4,11244,1947,350000,
2,1,1,3,5120,1918,216000,
3,1,1,3,7228,1946,340000,
3,1,1,3,5400,1908,505000,
5,2,2,3,6010,2003,372000,
4,2,2,4,7524,1978,263850,
4,2,2,3,9899,1987,325000,
2,1,1,3,7740,1924,289000,
3,2,1,3,6600,1987,364000,
4,2,1,5,8800,1980,610000,
4,2,1,4,49765,1958,531500,
3,2,2,3,9540,1979,402500,
2,1,1,4,6250,1922,375000,
5,2,1,5,9108,1979,537500,
3,1,1,3,9066,1962,375000,
4,1,1,4,8840,1979,293550,
6,3,2,3,43787,1976,585000,
2,2,2,3,2693,2003,225000,
4,1,1,3,8684,1957,185000,
3,1,1,3,7375,1968,402000,
5,1,1,3,16617,1963,585000,
2,2,3,3,953,2006,549000,
3,1,1,3,10529,1967,345000,
3,2,1,4,11985,1963,302500,
4,1,1,4,25500,1964,218500,
2,2,1,5,6840,1916,705000,
3,1,1,5,5525,1969,191000,
3,2,2,3,45254,2001,695000,
2,2,2,3,11770,1947,350000,
3,1,1,4,4080,1979,480000,
3,1,1,4,5200,1977,220000,
4,2,2,3,33578,1977,535000,
2,1,1,3,23400,1951,1000000,
3,1,1,5,7424,1940,592000,
4,2,2,3,6826,2004,775000,
3,2,2,3,4584,2003,320000,
3,3,2,3,15022,1989,760000,
3,2,2,4,8315,1990,640000,
3,1,1,4,5840,1953,253200,
2,1,1,3,9236,1954,228000,
3,1,1,4,9525,1968,325000,
4,3,2,3,35654,1973,530000,
4,2,2,3,3200,2011,300000,
3,2,1,4,6030,1930,418000,
4,1,1,3,9625,1955,415000,
3,2,2,3,4000,2003,384000,
3,2,2,3,8337,1997,325000,
3,1,1,3,12682,1955,600000,
4,2,1,4,9690,1978,760000,
2,1,1,4,3568,1976,168000,
3,1,1,3,3960,1943,405000,
3,1,1,4,10094,1956,479000,
3,2,1,5,5130,1915,549000,
3,1,1,3,33600,1967,215000,
2,1,1,3,5750,1940,550000,
4,1,1,4,7700,1927,389000,
3,2,2,3,15024,1990,447500,
5,3,1,3,5590,2009,540000,
4,2,1,2,9638,1983,273500,
5,2,2,3,10148,2002,257000,
2,1,1,5,7200,1943,199000,
4,2,2,3,10655,1992,339100,
4,2,2,3,7590,1991,435000,
3,2,1,4,3000,1910,400000,
2,1,1,3,365904,1991,356000,
3,1,1,4,6951,1950,395000,
2,1,1,4,4320,1911,575000,
3,1,1,4,5120,1925,515000,
4,3,1,4,3360,1931,618250,
3,1,2,3,7125,1968,245000,
3,2,1,3,3240,1929,690000,
5,2,1,3,10010,1959,465000,
3,1,1,4,8240,1978,280000,
3,1,1,3,6533,1960,285000,
3,2,2,3,7047,1994,320000,
4,3,2,4,9601,1992,355000,
3,2,1,3,10078,1965,670000,
1,1,1,3,7560,1925,550000,
4,2,1,5,4500,1909,765000,
3,1,1,3,5225,1927,430000,
3,2,2,3,8448,2000,950000,
4,1,1,4,7200,1947,525000,
6,2,1,3,8163,1985,300000,
3,2,2,3,7258,2000,345000,
3,3,2,3,150945,1972,838000,
5,2,1,4,20274,1959,1795000000,
3,1,2,3,98445,1978,390000,
4,2,2,3,5720,2003,295000,
4,4,2,3,7650,1920,775000,
3,2,2,3,6047,1993,380000,
3,1,1,3,8180,1959,550000,
5,1,1,3,11232,1967,199900,
3,1,1,5,5209,1908,329900,
3,2,1,3,11060,1964,898000,
4,2,1,5,12384,1970,875000,
4,2,2,3,7956,2005,375000,
3,2,2,3,5091,2004,365000,
4,2,1,4,2850,1930,530000,
3,1,1,4,5200,1969,225500,
4,2,1,3,7000,1969,318000,
4,2,2,4,9798,1986,910000,
3,1,1,4,18730,1943,207000,
5,3,2,3,17935,2004,18867000000,
6,3,1,4,31920,1980,624500,
3,2,2,3,1553,2007,640000,
3,2,2,3,65340,1986,500000,
5,1,1,4,8970,1966,390000,
3,2,1,3,2050,2003,284000,
3,2,1,4,41343,1988,620000,
3,2,2,3,5702,2008,306000,
4,1,1,3,12039,1978,495000,
3,2,2,3,12753,2001,499950,
3,1,1,3,10563,1969,330000,
3,2,1,5,5820,1944,665000,
3,2,2,3,2387,1920,850000,
4,2,2,4,6318,1988,599950,
4,2,2,3,9143,1992,360000,
3,2,2,3,5497,2001,699000,
3,1,1,5,8100,1945,475000,
3,2,2,3,435600,1992,575000,
2,1,2,3,844,2005,345000,
4,2,2,3,9500,1989,367950,
3,2,2,3,11400,1984,374500,
4,2,2,3,8100,1992,607500,
3,1,1,4,9800,1971,374000,
3,1,1,3,6947,1947,390000,
4,3,2,3,5339,2004,705000,
3,2,2,3,4978,2004,467000,
3,3,1,3,7794,1981,243500,
3,2,2,3,1850,2011,593000,
3,1,1,3,7980,1961,223000,
4,2,2,3,10179,2003,574000,
3,2,1,3,11305,1986,400000,
4,2,1,4,70131,1962,772000,
3,1,1,4,10450,1964,593777,
4,3,2,4,5722,1997,539500,
3,2,2,3,2625,2006,550000,
2,2,1,3,10856,1952,265000,
3,1,1,3,9350,1979,428000,
3,2,1,5,8375,1951,505000,
5,5,2,3,12637,2001,925000,
3,1,1,3,15344,1968,230000,
4,2,2,3,9990,1990,695000,
4,2,2,3,7857,2004,700000,
3,1,1,3,2800,1914,712500,
3,2,2,3,4692,2005,480000,
3,2,1,4,8424,1968,470000,
3,1,1,3,15003,1980,335000,
3,1,1,3,7907,1970,270000,
5,3,1,3,67475,1981,810000,
3,3,3,3,954,2006,589000,
2,1,1,3,4558,1951,415000,
4,2,1,3,13200,1979,197000,
3,1,1,4,7600,1971,235500,
3,2,2,3,1840,2008,460000,
5,1,1,4,4947,1955,572500,
5,2,1,4,9629,1960,302000,
3,2,2,4,8630,1990,870000,
3,1,1,3,5758,1939,485000,
3,2,1,3,7526,1968,240000,
3,1,1,3,7215,1967,383000,
4,2,1,3,5080,1903,750000,
2,1,1,5,5125,1944,409950,
3,1,1,3,23819,1953,246000,
4,1,2,5,4500,1937,860000,
3,2,2,4,12295,1985,339950,
5,1,1,4,8100,1956,315000,
3,2,2,3,4636,2006,698000,
2,2,2,4,2034,1985,419000,
3,1,1,3,10140,1969,372000,
3,2,2,3,4709,2003,425000,
3,2,1,3,8036,1963,386500,
2,1,1,3,7312,1942,348000,
5,3,2,3,15305,1978,754000,
4,3,2,4,7309,1944,269950,
3,2,2,4,20785,1991,891500,
4,1,1,5,5000,1903,349950,
2,1,1,3,81892,1956,360000,
4,2,2,4,15482,1925,975000,
4,2,1,5,3844,1928,449250,
4,2,2,3,3850,2006,350000,
4,1,1,4,6137,1911,790000,
3,1,1,4,24586,1983,990000,
3,2,2,3,4089,1983,834000,
3,1,1,3,3880,1963,466950,
3,1,1,5,26831,1908,262500,
4,2,2,3,14550,1987,762300,
6,2,1,3,5000,1962,733000,
4,2,1,3,17279,1957,439000,
3,2,2,3,3993,1999,420000,
3,2,2,3,10961,1981,549000,
4,2,1,5,4000,1905,518000,
4,2,2,3,12146,1998,695000,
3,2,2,3,7385,1988,485000,
3,1,1,4,27200,1926,280000,
2,1,1,4,16400,1943,306500,
2,1,1,3,9460,1950,720000,
3,2,2,3,4558,2010,277500,
3,2,2,3,17006,1913,649000,
4,3,1,3,47870,1954,3395000000,
2,1,1,4,6000,1949,267800,
4,2,2,3,6979,1993,625000,
4,2,1,3,8127,1924,600000,
4,2,1,4,8149,1948,395000,
4,2,1,3,21780,1940,212000,
2,1,1,3,4040,1928,425000,
4,1,1,3,5000,1919,870000,
3,2,2,3,3667,2004,420000,
4,2,2,3,9921,1981,800000,
3,2,2,3,9535,1989,575000,
3,3,2,3,4000,2003,915000,
3,2,2,3,14258,1987,400000,
3,2,1,4,6550,1955,750000,
3,1,1,5,7592,1961,235000,
5,3,1,5,13674,1967,599950,
2,1,1,3,3800,1929,481203,
5,3,2,3,13000,1972,1815000000,
3,2,2,4,2913,1986,379000,
3,1,2,4,5000,1945,626000,
2,1,1,3,4841,1939,535000,
4,2,2,3,16007,1984,1225000000,
2,1,2,3,1034,2001,410000,
4,2,1,4,9238,1967,940000,
3,1,1,3,9663,1967,326250,
2,1,1,3,5985,1944,200000,
4,2,1,5,8250,1958,880000,
2,2,2,3,58488,2005,370000,
2,2,2,3,1737,2006,190000,
2,1,1,4,4200,1983,160000,
4,3,1,3,12825,1989,625000,
4,3,2,3,6873,2004,590000,
3,2,2,3,3599,1999,575000,
2,1,1,5,5200,1912,470000,
2,1,1,4,1500,1900,130000,
3,1,1,3,8400,1958,229000,
3,1,1,3,12928,1942,279900,
3,1,1,3,7500,1960,307000,
3,1,1,3,15001,1989,399950,
4,2,1,3,15743,1962,405000,
4,2,1,4,9000,1966,539950,
2,1,1,3,5240,1949,129000,
3,1,1,3,8422,1967,340000,
3,1,1,4,4875,1977,214950,
4,2,1,3,5650,1952,450000,
3,1,1,4,5000,1925,515000,
3,1,1,4,9946,1956,230000,
3,1,1,4,10032,1984,681000,
3,1,1,3,8636,1923,255000,
2,1,1,3,4013,1925,580000,
2,2,1,3,8000,1984,295000,
2,1,1,3,6543,1913,286000,
3,1,1,3,8100,1947,425000,
2,1,1,3,11400,1961,170000,
3,2,1,3,8281,1949,380000,
3,2,1,3,6120,1947,506000,
3,2,2,3,9618,1992,315000,
4,2,2,3,3811,1999,449950,
3,1,1,3,12420,1964,255000,
3,2,2,3,9607,1988,289000,
3,1,1,4,10018,1962,389000,
3,1,1,4,344124,1964,327000,
7,3,2,4,14400,1910,2885000000,
3,1,1,3,6612,1948,210000,
4,2,2,3,4751,2001,360000,
4,2,2,3,16000,1990,875000,
4,2,1,3,7200,1967,550000,
3,1,1,3,12500,1962,257500,
4,2,1,4,7389,1923,1075000000,
2,1,1,5,5144,1969,202950,
4,1,1,5,6120,1959,622000,
4,1,1,3,45738,1976,455000,
3,2,2,3,17461,1997,805000,
2,1,1,3,9497,1950,257000,
5,2,1,4,16570,1967,744500,
4,2,2,3,9157,1996,885000,
2,2,2,3,747,2007,355000,
3,1,1,4,7000,1978,240000,
3,1,2,4,18459,1916,169000,
3,2,2,4,4160,1992,639900,
3,1,1,5,11325,1972,292000,
4,2,2,3,7838,2004,563500,
2,2,1,3,7131,2006,389000,
3,2,2,4,4418,1994,661000,
2,2,1,3,4659,2005,344000,
1,1,1,3,6600,1916,510000,
2,1,1,3,4132,1942,289000,
3,2,1,3,7614,1979,365000,
3,1,1,4,32500,1966,410000,
3,1,1,5,5100,1901,535610,
4,1,2,3,7620,1971,397950,
3,1,1,3,4850,1978,284000,
4,1,1,3,8100,1962,201000,
4,2,1,4,5000,1925,734000,
5,3,2,3,9146,2002,357500,
5,2,1,3,8050,1975,550120,
3,1,1,3,8232,1988,300000,
3,2,2,3,9653,1992,374950,
4,1,2,3,41000,1980,602500,
3,1,1,3,7606,1954,221000,
5,3,2,3,4400,1913,920000,
4,2,1,3,9279,1955,235000,
3,1,1,3,7296,1967,375000,
4,2,2,3,3640,2005,599000,
3,2,2,3,12112,1983,562100,
3,2,2,3,1377,2009,640000,
3,2,1,4,11256,1957,294000,
4,2,2,3,7766,2005,714000,
4,3,1,3,5420,1963,970000,
4,2,2,3,7916,1991,280000,
4,2,2,3,4358,1993,260000,
3,1,1,4,15050,1938,294000,
4,1,1,5,41194,1900,255500,
3,2,1,3,43560,1954,450000,
3,1,1,3,9898,1968,368000,
4,2,1,3,11056,1963,830000,
2,1,1,4,11210,1935,282500,
3,2,1,4,16215,1978,335000,
2,2,1,5,5750,1910,558000,
4,1,1,4,8505,1961,270000,
2,1,1,3,13500,1920,152000,
4,1,1,4,18295,1975,493000,
4,2,2,3,10330,1992,740000,
3,2,2,3,2216,1979,789800,
2,1,1,3,4191,1910,275000,
3,1,1,5,3395,1925,424000,
2,1,1,4,3513,1914,715000,
4,2,2,3,7953,2000,600000,
2,1,1,4,8700,1960,802000,
3,1,1,4,8700,1943,165000,
4,3,2,4,5000,1987,750000,
2,1,1,2,10481,1981,405000,
3,2,2,3,12338,1997,521900,
3,1,1,3,8018,1969,275000,
5,3,2,4,58157,2001,600000,
3,1,1,3,10200,1967,442500,
2,1,1,3,7716,1944,229950,
3,2,1,4,7265,1983,274950,
3,1,1,4,48076,1929,407185,
4,2,1,4,8400,1976,468000,
2,1,1,3,4365,1942,450000,
2,1,1,5,8997,1955,219950,
2,2,2,3,5995,1989,275000,
