bedrooms,bathrooms,floors,waterfront,condition,grade,sqft_lot,yr_built,price
3,2,2,0,3,8,3993,1999,420000
3,2,2,0,3,8,10961,1981,549000
4,2,1,0,5,8,4000,1905,518000
4,2,2,0,3,9,12146,1998,695000
3,2,2,0,3,8,7385,1988,485000
3,1,1,0,4,6,27200,1926,280000
2,1,1,0,4,6,16400,1943,306500
2,1,1,0,3,6,9460,1950,720000
3,2,2,0,3,7,4558,2010,277500
3,2,2,1,3,8,17006,1913,649000
4,3,1,1,3,10,47870,1954,3395000000
2,1,1,0,4,6,6000,1949,267800
4,2,2,0,3,8,6979,1993,625000
4,2,1,0,3,9,8127,1924,600000
4,2,1,0,4,7,8149,1948,395000
4,2,1,0,3,7,21780,1940,212000
2,1,1,0,3,7,4040,1928,425000
4,1,1,0,3,8,5000,1919,870000
3,2,2,0,3,7,3667,2004,420000
4,2,2,0,3,8,9921,1981,800000
3,2,2,0,3,8,9535,1989,575000
3,3,2,0,3,9,4000,2003,915000
3,2,2,0,3,7,14258,1987,400000
3,2,1,0,4,8,6550,1955,750000
3,1,1,0,5,7,7592,1961,235000
5,3,1,0,5,8,13674,1967,599950
2,1,1,0,3,7,3800,1929,481203
5,3,2,0,3,10,13000,1972,1815000000
3,2,2,0,4,7,2913,1986,379000
3,1,2,0,4,7,5000,1945,626000
2,1,1,0,3,7,4841,1939,535000
4,2,2,0,3,9,16007,1984,1225000000
2,1,2,0,3,7,1034,2001,410000
4,2,1,0,4,8,9238,1967,940000
3,1,1,0,3,7,9663,1967,326250
2,1,1,0,3,6,5985,1944,200000
4,2,1,0,5,8,8250,1958,880000
2,2,2,0,3,9,58488,2005,370000
2,2,2,0,3,8,1737,2006,190000
2,1,1,0,4,6,4200,1983,160000
4,3,1,0,3,9,12825,1989,625000
4,3,2,0,3,10,6873,2004,590000
3,2,2,0,3,8,3599,1999,575000
2,1,1,0,5,7,5200,1912,470000
2,1,1,0,4,4,1500,1900,130000
3,1,1,0,3,7,8400,1958,229000
3,1,1,0,3,6,12928,1942,279900
3,1,1,0,3,7,7500,1960,307000
3,1,1,0,3,7,15001,1989,399950
4,2,1,0,3,7,15743,1962,405000
4,2,1,0,4,8,9000,1966,539950
2,1,1,0,3,6,5240,1949,129000
3,1,1,0,3,7,8422,1967,340000
3,1,1,0,4,7,4875,1977,214950
4,2,1,0,3,8,5650,1952,450000
3,1,1,0,4,7,5000,1925,515000
4,2,2,0,4,9,5160,1907,1.4e+006
3,1,1,0,4,7,9946,1956,230000
3,1,1,0,4,8,10032,1984,681000
3,1,1,0,3,6,8636,1923,255000
2,1,1,0,3,7,4013,1925,580000
2,2,1,0,3,7,8000,1984,295000
2,1,1,0,3,7,6543,1913,286000
3,1,1,0,3,7,8100,1947,425000
2,1,1,0,3,7,11400,1961,170000
3,2,1,0,3,7,8281,1949,380000
3,2,1,0,3,7,6120,1947,506000
3,2,2,0,3,7,9618,1992,315000
4,2,2,0,3,8,3811,1999,449950
3,1,1,0,3,7,12420,1964,255000
3,2,2,0,3,7,9607,1988,289000
3,1,1,0,4,7,10018,1962,389000
3,1,1,0,4,7,344124,1964,327000
7,3,2,0,4,10,14400,1910,2885000000
3,1,1,0,3,6,6612,1948,210000
4,3,2,0,3,11,29536,2005,1.68e+006
4,2,2,0,3,7,4751,2001,360000
4,2,2,0,3,11,16000,1990,875000
4,2,1,0,3,8,7200,1967,550000
3,1,1,0,3,7,12500,1962,257500
4,2,1,0,4,8,7389,1923,1075000000
2,1,1,0,5,6,5144,1969,202950
4,1,1,0,5,8,6120,1959,622000
4,1,1,0,3,8,45738,1976,455000
3,2,2,0,3,10,17461,1997,805000
2,1,1,0,3,6,9497,1950,257000
5,2,1,0,4,8,16570,1967,744500
4,2,2,0,3,8,9157,1996,885000
2,2,2,0,3,8,747,2007,355000
3,1,1,0,4,7,7000,1978,240000
3,1,2,0,4,6,18459,1916,169000
3,2,2,0,4,8,4160,1992,639900
3,1,1,0,5,7,11325,1972,292000
4,2,2,0,3,9,7838,2004,563500
2,2,1,0,3,8,7131,2006,389000
4,3,2,0,3,10,21000,1952,2.75e+006
3,2,2,0,4,8,4418,1994,661000
2,2,1,0,3,8,4659,2005,344000
1,1,1,0,3,5,6600,1916,510000
2,1,1,0,3,7,4132,1942,289000
3,2,1,0,3,8,7614,1979,365000
3,1,1,0,4,7,32500,1966,410000
3,1,1,0,5,7,5100,1901,535610
4,1,2,0,3,8,7620,1971,397950
3,1,1,0,3,7,4850,1978,284000
4,1,1,0,3,7,8100,1962,201000
4,2,1,0,4,7,5000,1925,734000
5,3,2,0,3,7,9146,2002,357500
5,2,1,0,3,8,8050,1975,550120
3,1,1,0,3,8,8232,1988,300000
3,2,2,0,3,8,9653,1992,374950
4,1,2,0,3,8,41000,1980,602500
3,1,1,0,3,7,7606,1954,221000
5,3,2,0,3,7,4400,1913,920000
4,2,1,0,3,7,9279,1955,235000
3,1,1,0,3,7,7296,1967,375000
4,2,2,0,3,8,3640,2005,599000
3,2,2,0,3,8,12112,1983,562100
3,2,2,0,3,8,1377,2009,640000
3,2,1,0,4,7,11256,1957,294000
4,2,2,0,3,9,7766,2005,714000
4,3,1,0,3,9,5420,1963,970000
4,2,2,0,3,7,7916,1991,280000
4,2,2,0,3,7,4358,1993,260000
3,1,1,0,4,7,15050,1938,294000
4,1,1,0,5,5,41194,1900,255500
5,4,2,1,4,11,13873,1989,3.3e+006
3,2,1,0,3,7,43560,1954,450000
3,1,1,0,3,7,9898,1968,368000
4,2,1,0,3,8,11056,1963,830000
2,1,1,0,4,6,11210,1935,282500
3,2,1,0,4,7,16215,1978,335000
2,2,1,0,5,6,5750,1910,558000
4,1,1,0,4,7,8505,1961,270000
2,1,1,0,3,4,13500,1920,152000
4,1,1,0,4,7,18295,1975,493000
4,2,2,0,3,10,10330,1992,740000
3,2,2,0,3,9,2216,1979,789800
2,1,1,0,3,6,4191,1910,275000
6,2,2,0,4,11,6480,1914,1.5e+006
3,1,1,0,5,7,3395,1925,424000
2,1,1,0,4,5,3513,1914,715000
4,2,2,0,3,9,7953,2000,600000
2,1,1,0,4,9,8700,1960,802000
3,1,1,0,4,6,8700,1943,165000
4,3,2,0,4,8,5000,1987,750000
2,1,1,0,2,7,10481,1981,405000
3,2,2,0,3,9,12338,1997,521900
3,1,1,0,3,7,8018,1969,275000
5,3,2,0,4,9,58157,2001,600000
3,1,1,0,3,8,10200,1967,442500
2,1,1,0,3,6,7716,1944,229950
3,2,1,0,4,7,7265,1983,274950
3,1,1,0,4,8,48076,1929,407185
4,2,1,0,4,7,8400,1976,468000
2,1,1,0,3,7,4365,1942,450000
2,1,1,0,5,7,8997,1955,219950
2,2,2,0,3,7,5995,1989,275000
2,1,1,0,3,6,6000,1924,229950
3,1,1,0,3,7,4400,1922,675000
4,2,2,0,3,8,6796,1993,412950
5,2,2,0,3,8,39000,1979,670000
3,1,1,0,4,7,10005,1963,420000
3,1,1,0,4,6,27319,1976,358000
3,2,2,0,3,9,3600,2005,680000
2,1,1,0,3,7,3400,1923,380000
3,2,2,0,3,8,219978,1986,515000
2,1,1,0,4,7,4800,1969,325000
3,2,1,0,4,7,6848,1953,875000
3,2,2,0,3,7,5750,1914,426000
5,2,1,0,4,8,9639,1959,868500
4,2,2,0,3,11,24190,2002,657500
2,1,1,0,3,6,3090,1926,366000
2,1,1,0,3,6,4000,1911,385000
4,2,1,0,3,7,8750,1967,300000
3,1,2,0,4,9,3300,1918,810000
4,1,1,0,3,6,7200,1943,460000
3,2,2,0,4,8,4000,1995,459000
3,1,1,0,4,8,10000,1967,260000
4,2,2,0,3,9,6813,1987,557865
4,1,1,0,4,7,3000,1914,295000
4,2,1,0,5,7,7245,1950,375000
3,2,2,0,4,9,17833,1973,2.11e+006
2,2,3,0,3,7,1020,1999,307300
4,1,1,0,3,7,7000,1963,225000
3,1,2,0,3,7,13200,1979,290000
4,2,1,0,4,7,5000,1922,690000
4,2,2,0,4,8,12653,1972,825000
3,1,1,0,4,7,11472,1956,645000
4,2,1,0,5,8,10611,1977,590000
5,2,1,0,3,7,5470,1930,667000
4,2,2,0,3,9,8432,1998,664000
4,2,1,0,3,8,6540,1959,452100
2,1,2,0,3,7,2728,1998,290000
3,3,2,0,4,8,17483,1954,950000
3,2,1,0,4,7,4200,1906,662500
4,2,2,0,5,7,5444,1981,475000
3,1,1,0,3,7,9711,1956,450000
3,2,2,0,3,8,15229,1984,538250
2,1,1,0,4,6,5250,1949,329950
4,3,2,0,3,9,5040,1955,110399000000
5,1,1,0,3,6,4800,1929,307000
3,1,1,0,3,7,7189,1959,433000
3,2,1,0,4,7,18000,1968,212000
5,2,2,0,4,8,6000,1902,750000
3,2,1,0,3,7,5650,2003,279000
3,1,1,0,4,6,5500,1908,476000
5,1,1,0,4,7,9394,1963,368000
4,3,1,0,3,7,5200,1978,228950
5,3,2,0,4,8,58806,1969,568450
4,1,1,0,3,7,3800,1926,619000
3,2,2,0,3,7,6044,1996,275000
4,2,2,0,3,8,5457,2003,321500
3,1,1,0,3,6,6000,1939,230000
3,1,1,0,4,6,8100,1959,179500
3,2,1,0,3,7,7313,1975,460000
3,2,2,0,3,7,3980,2006,286000
3,1,1,0,3,7,4200,1925,427500
3,1,1,0,3,7,6250,1942,400000
3,3,1,0,3,8,5611,2004,675000
3,1,1,0,3,7,8906,1969,350000
4,1,1,0,3,8,10358,1977,385000
2,1,1,0,4,7,3503,1916,525000
2,1,1,0,3,6,18557,1939,315000
4,2,2,0,3,10,252648,2002,820000
3,1,1,0,4,7,7700,1959,205000
2,1,1,0,4,6,5250,1922,500000
4,2,2,0,4,8,6738,1989,599000
3,4,2,0,4,11,30120,1933,2225000000
1,2,1,0,4,7,7521,1979,299000
3,2,1,1,5,8,27144,1917,947500
3,3,3,0,3,8,1677,2007,385000
2,1,1,0,5,7,4520,1925,639950
2,1,1,0,3,8,8400,2000,824000
3,1,1,0,3,7,7245,1969,199950
3,2,1,0,4,8,5000,1940,1005000000
4,2,2,0,3,9,5320,2013,950000
3,2,2,0,4,8,9158,1984,822000
4,1,1,0,3,7,8400,1969,473600
5,2,1,0,3,8,4500,1938,490000
3,1,1,0,3,7,9306,1984,245000
4,1,1,0,4,7,11730,1960,199000
3,3,2,0,3,10,5500,1937,1.34e+006
3,1,1,0,3,7,19113,1984,418000
7,3,1,0,4,8,8625,1957,450000
3,2,2,0,3,8,7000,1992,280000
3,2,1,0,4,7,11601,1992,273000
4,2,2,0,3,8,6338,2008,549000
5,2,2,0,4,9,15512,1981,913888
4,2,1,0,5,8,3500,1916,689888
4,2,1,0,3,7,5043,1993,305000
4,2,2,0,3,9,6850,1999,602500
2,1,1,0,3,7,3640,1929,355000
3,2,2,0,3,9,7525,1986,756000
4,2,1,0,4,7,6906,1977,289950
3,2,2,0,3,10,7857,1994,800000
2,1,1,0,4,6,3255,1905,403000
3,2,2,0,3,8,1340,1967,350000
5,3,2,0,3,10,5100,2015,1285000000
5,2,1,0,3,7,8025,1960,525126
3,1,1,0,3,7,8138,1949,241450
3,1,1,0,3,7,9087,1954,320000
4,2,1,0,3,7,7455,1975,234000
5,2,1,0,3,6,3600,1987,441000
5,2,1,0,3,6,3600,1987,474500
3,1,1,0,4,7,2618,1906,705000
4,2,2,0,3,8,3370,1994,517500
4,1,1,0,3,6,13300,1948,142500
2,1,2,0,3,7,10005,1981,310000
4,2,2,0,3,9,9727,1987,749500
5,3,1,0,3,7,7200,1999,360000
3,1,1,0,5,7,22080,1967,267500
3,1,1,0,4,6,32700,1942,290000
5,2,1,0,4,8,11325,1970,850000
4,1,1,0,3,8,4500,1921,815000
5,4,2,0,3,11,11652,1988,2.2e+006
4,3,2,0,3,9,3600,1999,1625000000
3,1,1,0,3,7,7300,1973,175000
3,1,1,0,3,8,9758,1977,429950
4,2,2,0,3,8,5505,2002,675000
3,2,1,0,3,7,5980,1987,580000
4,2,1,0,4,6,7800,1944,240000
3,2,1,0,4,8,17808,1982,374000
4,2,2,0,3,9,4400,1937,862500
2,1,1,0,5,6,6052,1908,140000
5,3,2,0,3,8,18897,1937,740000
3,1,1,0,4,6,3600,1904,589000
3,1,1,0,3,7,9760,1979,275000
4,2,2,0,3,8,4196,2006,489900
3,2,2,0,3,9,3366,1996,545000
4,1,1,0,3,6,7132,1941,235000
3,1,1,0,4,6,4000,1915,230000
4,2,2,0,3,7,4080,1980,655000
2,1,1,0,4,5,16030,1923,185000
3,1,1,0,4,7,7400,1962,196000
3,2,1,0,4,8,7897,1986,572000
4,2,2,0,3,9,6903,2001,615000
4,3,1,0,3,9,17424,1963,1.95e+006
6,2,2,0,3,9,4320,1913,1225000000
3,2,2,0,4,7,5649,1989,375000
3,1,1,0,4,6,9486,1971,295000
4,2,2,0,5,7,6000,1942,760000
3,1,1,0,3,8,7848,1978,347000
3,2,1,0,4,7,5100,1924,712000
4,2,1,0,5,7,4000,1941,495000
4,2,1,0,4,8,10437,1959,925000
3,1,1,0,4,7,4080,1908,775000
4,2,1,0,4,6,7920,1916,429000
3,1,1,0,4,7,12705,1959,229000
4,1,1,0,3,7,113691,1962,400000
4,2,2,0,4,8,8290,1978,625000
2,1,1,0,3,7,6654,1951,130000
3,1,1,0,3,7,5080,1976,349000
3,2,1,0,4,7,26600,1983,365000
3,2,2,0,3,7,1988,1997,487500
3,2,2,0,3,8,7210,1989,475000
3,1,1,0,3,8,8400,1959,685000
3,1,1,0,4,7,4800,1938,960000
5,2,2,0,3,7,7620,1973,1.1e+006
3,2,2,0,3,9,15000,1978,428000
3,2,2,0,4,7,5790,1988,435000
3,2,1,0,5,7,5400,1952,769950
3,1,1,0,4,7,10980,1954,385000
3,2,2,0,3,7,3002,2005,352000
3,2,2,0,3,8,14374,1983,622500
3,3,2,0,3,9,11900,1976,660000
3,1,1,0,3,6,8400,1959,105000
2,1,1,0,5,7,4480,1908,420000
3,1,1,0,4,7,11250,1955,499950
6,3,1,0,5,9,22421,1948,975000
3,2,1,0,5,7,2960,1929,665000
4,2,1,0,4,7,10140,1968,540000
4,2,1,0,3,7,12056,1955,400000
4,2,1,0,3,8,6427,2008,469950
4,2,2,0,4,8,9900,1979,777000
2,1,1,0,3,7,6300,1941,346500
3,2,2,0,3,8,4950,2003,685000
3,2,1,0,4,10,18980,1976,396500
3,2,2,0,3,10,7130,1980,783500
4,2,1,0,3,7,4800,1922,575000
4,4,2,0,3,11,12968,2005,1.5e+006
3,1,1,0,4,7,7620,1942,515000
3,2,1,0,4,7,6628,1963,300000
3,1,1,0,4,7,9600,1966,272000
4,2,2,0,3,7,4970,2003,355000
3,2,1,0,5,6,8440,1951,223000
4,2,2,0,3,7,8584,2003,397000
2,2,1,0,5,6,5000,1923,460000
3,2,1,0,4,9,2738,1930,848000
2,1,1,0,5,6,4275,1924,392800
3,3,2,0,4,11,224442,1988,1.69e+006
3,3,2,0,4,11,224442,1988,1.8e+006
3,2,2,0,3,8,7878,1985,577000
3,1,1,0,4,7,3330,1901,570000
3,1,1,0,3,7,6134,1998,250000
4,1,1,0,4,8,7350,1958,645000
3,2,2,0,3,9,67082,1990,567500
4,2,2,0,3,8,5240,2004,337000
3,1,1,0,3,7,8250,1966,280000
3,1,2,0,4,6,5547,1985,167000
2,1,1,0,3,6,7560,1919,280000
2,1,1,0,4,6,8409,1948,317500
2,2,2,0,3,8,1252,2006,405500
4,2,2,0,3,8,15336,1995,495000
4,3,2,0,3,10,11651,1987,691000
5,1,1,0,5,7,217800,1963,480000
2,1,1,0,4,7,4141,1942,549010
5,3,2,0,3,8,5809,2005,750000
2,1,1,0,4,7,5689,1948,365000
3,1,1,0,3,7,10716,1988,412500
3,2,1,0,3,7,9000,1978,425000
3,1,1,0,3,7,9656,1953,920000
4,2,1,0,4,9,8000,1975,340000
4,2,1,0,5,7,8960,1955,405000
3,2,1,0,3,8,7051,1990,537100
4,2,2,0,3,8,4650,2007,353500
3,1,1,0,3,7,7080,1952,522000
4,2,2,0,3,8,6978,2001,710000
3,1,1,0,4,7,13320,1985,329950
5,2,1,0,3,9,14207,1979,830000
4,2,1,0,5,8,11130,1962,800500
3,1,1,0,3,7,10125,1969,168500
3,2,2,0,3,8,5348,2000,490000
3,2,2,0,3,8,1904,2003,579000
4,2,2,0,3,8,9873,1987,600000
4,1,1,0,4,7,4725,1944,445000
4,1,1,0,3,7,8450,1960,362500
4,2,1,0,4,7,9010,1975,234000
1,1,1,0,3,7,1942,2008,321500
3,1,1,0,4,7,3300,1926,660000
4,1,1,0,4,6,36356,1954,319000
3,1,1,0,3,8,217852,1953,314000
3,2,1,0,5,7,5000,1908,517950
5,2,1,0,4,7,10081,1961,525000
3,1,1,0,5,6,8450,1961,319500
4,3,1,0,5,9,10920,1950,1.58e+006
1,1,1,0,4,6,12426,1946,325000
4,2,2,0,5,10,32219,1995,795000
2,1,1,0,3,9,5136,1927,850000
5,3,2,0,3,9,10930,2013,1.01e+006
3,2,3,0,3,8,1310,2006,475000
3,1,1,0,3,7,11250,1975,375000
3,1,1,0,4,7,8053,1951,405000
4,2,1,0,3,7,10500,1962,420000
4,1,1,0,3,7,4800,1906,775000
4,2,2,0,3,9,5000,2007,800000
3,1,2,0,4,8,12714,1984,436800
3,1,1,0,4,8,4005,1930,620000
3,1,1,0,4,7,9035,1970,230000
1,1,1,0,2,6,8050,1906,165000
1,1,1,0,2,6,8050,1906,490000
3,1,1,0,5,8,8400,1963,480000
3,2,2,0,3,9,6975,1993,570000
3,2,2,0,4,8,4894,1992,615000
3,1,1,0,3,7,9605,1969,280000
3,1,1,0,3,7,9834,1969,326000
2,2,2,0,3,9,1499,2004,550700
2,1,1,0,3,6,2002,1900,600000
3,1,1,0,3,7,47044,1968,450000
2,2,2,0,3,8,1324,2010,546000
3,2,2,0,3,9,33750,1983,585000
3,1,1,0,3,7,7667,1952,489000
3,2,2,0,4,8,7000,1971,765000
3,1,1,0,4,8,26099,1973,519000
2,1,1,0,3,5,4120,1928,262000
4,2,1,0,3,7,5005,1987,550000
2,1,1,0,4,6,5000,1943,285000
4,1,1,0,4,7,17541,1956,476000
3,2,1,0,3,8,30456,1946,2.2e+006
1,1,1,0,3,6,5100,1907,335000
4,2,1,0,4,8,102366,1974,510000
3,2,1,0,4,7,13939,1961,291000
4,1,1,0,4,6,13440,1931,335000
3,1,1,0,3,7,9003,1955,415000
3,2,1,0,5,7,6039,1942,430000
3,1,1,0,4,7,6205,1979,270000
3,2,1,0,4,7,4500,1906,760000
2,2,2,0,3,7,4248,1905,450000
3,2,1,0,4,7,23522,1978,425000
4,2,1,0,4,7,3420,1916,725000
3,2,1,0,4,7,11060,1973,700000
5,4,2,0,3,10,10404,2004,998000
3,2,2,0,3,7,9766,1989,396000
3,2,1,0,4,7,8381,1968,547000
4,1,1,0,4,8,10200,1963,302000
5,3,2,0,5,9,2700,1910,999000
4,2,1,0,3,8,10000,1977,633000
3,1,1,0,3,6,7361,1982,265800
3,2,1,0,3,8,8114,1960,530000
6,2,1,0,4,8,9132,1965,605000
4,2,2,0,3,7,4587,2006,489000
2,1,1,0,3,7,12960,1968,305000
4,2,1,0,5,7,7070,1958,513000
4,2,2,0,3,10,5000,2006,765000
2,1,1,0,3,7,2970,1903,550000
4,2,2,0,5,8,10730,1985,974350
4,2,2,0,4,8,7229,1984,653675
3,1,1,0,4,7,8614,1985,245000
2,1,1,0,3,8,4387,1952,700180
3,2,1,0,3,8,8133,1996,510000
3,2,1,0,4,7,10292,1969,390000
3,2,2,0,3,8,5500,2000,606500
4,4,2,0,3,12,26319,1998,1.5e+006
3,2,2,0,4,8,7772,1988,290000
3,1,1,0,3,7,7942,1981,115000
3,2,1,0,4,8,37565,1987,500000
0,1,1,0,4,7,4269,1913,139950
3,2,2,0,3,9,4638,1996,580050
3,2,2,0,3,8,2261,2014,550000
3,1,1,0,4,6,3060,1903,465000
3,1,1,0,3,7,5922,1949,354950
4,3,2,0,3,11,7150,2007,980000
3,2,2,0,3,8,7447,1985,500000
4,1,1,0,3,7,4080,1924,667750
3,1,1,0,3,8,11520,1956,735000
3,1,1,0,3,7,8742,1955,361000
3,2,1,0,4,7,12482,1989,276750
4,3,2,0,3,10,3680,2009,760000
2,1,1,0,3,7,7975,1946,475000
4,2,1,0,3,7,8217,1987,234000
3,2,1,0,4,7,9153,1974,234950
2,1,1,0,3,7,7540,1968,269950
3,2,2,0,3,8,7318,1989,495000
2,1,1,0,3,7,6380,1942,438000
3,1,1,0,4,7,22702,1981,260000
4,2,2,0,3,9,6399,2004,697000
2,1,1,0,3,6,5000,1951,212625
5,2,1,0,5,7,4400,1925,593000
4,3,2,0,3,8,7243,2003,410000
2,1,1,0,3,7,7137,1941,445434
3,2,1,0,3,8,15463,1968,200126
3,2,2,0,4,7,6666,1992,290700
4,1,1,0,4,6,7515,1955,248000
1,1,1,0,3,5,10125,1961,345000
3,1,1,0,3,7,4800,1951,525000
3,1,1,0,3,7,8385,1968,400000
3,1,1,0,3,7,5750,1918,532000
2,1,1,0,5,5,5026,1915,159995
5,1,1,0,4,7,11772,1963,287000
4,2,1,0,4,10,11191,1951,1115000000
3,2,2,0,3,9,11993,1988,765000
3,1,1,0,4,6,9605,1969,185000
3,1,1,0,5,6,3000,1906,430000
4,2,2,0,3,8,3916,2009,346000
4,2,1,0,4,8,16728,1982,607000
3,1,1,0,5,7,6000,1941,417000
5,2,1,0,3,9,9385,1925,930000
2,1,1,0,3,7,6600,1951,573300
4,1,1,0,3,7,10816,1955,260000
1,1,1,0,3,5,6720,1922,280000
4,2,2,0,3,8,4000,1920,825000
4,1,1,0,3,6,8184,1947,307000
4,1,1,0,4,7,5100,1949,595000
5,1,1,0,3,8,7786,1966,528000
2,1,1,1,4,8,7764,1965,600000
2,1,1,0,3,7,12875,1959,275000
2,1,1,0,4,7,3600,1906,782000
3,2,1,0,3,9,33042,1986,610000
3,1,1,0,3,7,3200,1909,488000
3,1,1,0,3,7,5000,1954,320000
3,1,1,0,3,6,4810,1910,153500
3,1,1,0,3,7,9450,1979,414500
5,1,1,0,3,9,11860,1951,750000
3,1,1,0,5,6,165092,1925,349990
3,2,1,0,3,10,79279,2001,645000
2,1,1,0,3,7,6000,1922,425000
4,2,2,0,3,9,9374,2003,785000
3,1,1,0,4,7,63597,1963,290000
3,1,1,0,4,7,63597,1963,415000
2,1,1,0,3,6,5160,1949,248500
3,2,1,0,4,7,8627,1980,325000
2,1,1,0,5,6,5728,1941,272925
2,2,2,0,3,9,1269,2015,500000
4,1,1,0,3,7,5500,1920,250000
4,2,2,0,3,8,8536,2002,470000
2,1,1,0,4,7,3400,1917,440000
4,2,2,0,3,8,4828,2013,299999
3,1,1,0,4,7,7810,1959,255000
3,1,1,0,3,7,7700,1957,415950
5,2,1,0,3,7,7200,1955,402000
3,1,1,0,3,9,30689,1953,729000
2,2,2,0,4,8,8840,2001,635000
3,2,2,0,3,8,8998,1982,479000
2,2,2,0,4,8,2670,1986,462370
3,1,1,0,4,5,6480,1946,171500
5,3,2,0,4,9,9457,1963,925000
5,3,1,0,4,8,9600,1968,675000
4,1,1,0,4,8,43560,1974,320000
5,3,2,0,3,7,43560,1989,499950
5,1,1,0,4,7,65340,1930,435000
4,2,2,0,3,9,6426,1999,359800
3,2,1,0,3,7,7566,1985,239900
2,1,1,0,3,5,4459,1915,295000
3,2,1,0,3,6,25705,1980,380000
4,2,2,0,3,7,6500,1945,435000
2,1,1,0,3,7,5040,1953,508000
6,4,2,0,4,9,10800,1999,2.4e+006
4,2,1,0,3,7,7875,1978,234500
2,1,1,0,4,7,3200,1920,355000
3,2,1,0,5,7,5200,1977,230000
3,1,1,0,4,7,9000,1951,345000
3,1,1,0,5,7,4500,1906,430000
3,1,1,0,3,7,17409,1962,500000
4,1,1,0,5,7,6075,1954,378000
3,2,2,0,3,7,3237,1999,345000
2,1,1,0,3,6,4000,1941,410000
2,2,2,0,5,8,5400,1905,750000
4,1,1,0,3,7,8913,1968,485000
3,1,1,0,4,6,18109,1970,105000
3,2,2,0,5,8,4000,1904,1025000000
3,1,1,0,3,7,10988,1965,360000
5,2,1,0,4,7,7600,1969,294000
4,2,2,0,4,9,12792,1977,400000
3,1,1,0,4,7,6200,1970,325000
3,2,1,0,3,10,23550,1987,770000
3,2,2,0,4,7,8223,1989,443000
3,1,1,0,3,7,7486,1970,325000
4,2,2,0,4,9,8792,1992,760000
4,2,1,0,4,7,7798,1947,640000
3,2,1,0,4,7,4303,1900,415000
3,1,1,0,3,7,8580,1959,156000
3,3,2,0,4,10,8131,1988,996000
2,1,1,0,4,7,5100,1941,415000
3,1,1,0,5,7,3783,1927,615000
4,2,2,0,3,8,4241,2009,717000
4,1,1,0,3,7,7794,1968,548000
3,1,1,0,4,7,6653,1937,425000
4,2,1,0,3,7,9339,1991,325250
3,2,2,0,3,11,79279,1990,1225000000
3,1,1,0,4,7,11165,1959,557500
4,2,2,0,3,10,16950,1990,12605000000
3,3,2,0,3,7,2003,2006,249950
4,2,1,0,4,8,7345,1984,260000
3,2,1,0,5,8,13500,1950,1989000000
4,1,1,0,4,6,2788,1943,442900
3,2,1,0,3,7,12177,1981,475000
5,2,2,0,3,8,9253,2004,365000
4,2,2,0,3,9,9603,2002,780000
3,1,1,0,4,7,4240,1925,930000
5,6,2,0,3,13,64033,1965,2888000000
3,1,1,0,4,7,4980,1941,350000
3,1,1,0,3,7,9403,1983,357500
4,2,2,0,3,8,11446,1992,520000
4,2,2,0,3,8,3784,2003,330000
3,2,1,0,3,7,11150,1995,310000
3,1,1,0,3,6,6060,1949,279000
4,1,2,0,4,7,19400,1921,540000
4,2,2,0,3,8,7200,1994,322000
5,3,1,0,3,7,15500,1965,380000
2,1,1,0,4,6,8400,1941,320000
3,1,1,0,5,7,8456,1970,400000
3,1,1,0,5,7,3844,1928,412000
3,1,1,0,3,7,5100,1900,887200
4,1,1,0,5,6,5120,1943,395000
4,3,1,0,3,9,10273,1935,895000
2,1,1,0,5,6,5280,1918,195000
3,1,1,0,3,7,3750,1910,390000
3,1,1,0,4,6,7690,1958,165000
3,1,1,0,4,6,7690,1958,255000
4,2,2,0,3,8,57599,1981,589000
3,2,2,0,3,8,4611,1996,505000
3,3,1,0,3,7,7260,1955,335750
3,1,1,0,5,7,5816,1947,719000
4,3,2,0,3,8,3000,2001,796000
2,1,1,0,3,4,7000,1918,95000
3,3,1,0,3,9,5238,1989,525000
3,1,1,0,4,7,10224,1956,417000
3,1,1,0,3,6,5000,1925,410000
4,2,1,0,5,9,12292,1962,984000
2,1,3,0,3,8,834,2009,325000
3,1,1,0,4,7,16986,1968,314950
3,2,1,0,3,7,9929,1987,350000
4,2,2,0,5,9,4000,1909,1045000000
4,2,2,0,4,8,25038,1995,657000
2,2,2,0,3,8,3132,1999,234950
4,1,1,0,3,7,7500,1955,410000
3,1,2,0,3,7,5664,1948,625000
5,2,2,0,3,9,15891,1990,706000
3,1,2,0,3,7,7706,1908,485000
4,2,1,0,5,7,5150,1928,685000
3,2,1,0,3,7,9900,1980,242050
3,3,2,0,3,9,5000,2006,770000
2,1,1,0,3,7,3840,1947,557000
3,1,1,0,4,8,11325,1966,246000
4,2,1,0,4,7,7700,1962,194000
3,2,2,0,3,9,7187,2005,720000
2,1,1,0,3,6,4576,1925,449000
4,2,2,0,3,10,209088,1994,925000
4,3,1,0,5,7,10401,1947,570000
3,2,1,0,4,7,10125,1962,395000
4,2,1,0,5,8,15648,1918,1000000
4,1,1,0,4,7,8475,1928,406000
3,1,1,0,4,8,2946,1932,574800
4,2,1,0,3,7,9240,1968,309000
3,2,2,0,3,10,54059,1987,770000
3,1,1,0,4,7,5625,1941,525000
3,2,2,0,3,7,4058,2004,419000
4,2,1,0,4,7,6705,1973,479000
3,1,1,0,4,5,18552,1935,160000
